,waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
21042,10/24/2019 21.20.00,0.4,336.5,24.0,93.9,1007.6,8.2,1.3
21043,10/24/2019 21.30.00,0.2,174.55,23.95,93.95,1007.45,8.2,1.75
21044,10/24/2019 21.40.00,0.0,12.6,23.9,94.0,1007.3,8.2,2.2
21045,10/24/2019 21.50.00,0.1,25.9,23.9,94.0,1007.5,8.2,2.3
21046,10/24/2019 22.00.00,0.1,29.5,23.966666666666665,94.0,1007.5666666666667,8.2,2.2333333333333334
21047,10/24/2019 22.10.00,0.1,33.1,24.033333333333335,94.0,1007.6333333333333,8.2,2.1666666666666665
21048,10/24/2019 22.20.00,0.1,36.7,24.1,94.0,1007.7,8.2,2.1
21049,10/24/2019 22.30.00,0.4,88.1,24.1,94.0,1008.0,8.2,1.8
21050,10/24/2019 22.40.00,0.7,127.7,24.1,94.0,1007.9,8.2,3.1
21051,10/24/2019 22.50.00,0.1,23.7,24.3,94.0,1008.0,8.2,9.5
21052,10/24/2019 23.00.00,0.3,56.2,24.3,93.9,1007.8,8.2,17.3
21053,10/24/2019 23.10.00,0.1,40.3,24.4,94.0,1008.1,8.2,22.5
21054,10/24/2019 23.20.00,0.0,13.8,24.7,94.0,1008.3,8.2,27.7
21055,10/24/2019 23.30.00,0.0,2.6,24.9,94.0,1008.4,8.2,33.0
21056,10/24/2019 23.40.00,0.0,0.0,24.8,94.0,1008.6,8.2,43.5
21057,10/24/2019 23.50.00,0.0,0.0,24.9,93.9,1008.9,8.2,53.3
21058,10/25/2019 0.00.00,0.1,2.0,25.2,93.2,1009.0,8.2,62.9
21059,10/25/2019 0.10.00,0.0,0.0,25.4,91.9,1009.1,8.2,70.8
21060,10/25/2019 0.20.00,0.0,0.0,25.9,91.4,1009.5,8.2,77.6
21061,10/25/2019 0.30.00,0.0,0.0,26.2,90.3,1009.6,8.2,87.1
21062,10/25/2019 0.40.00,0.3,47.9,26.5,87.9,1009.7,8.2,115.3
21063,10/25/2019 0.50.00,0.5,89.5,26.9,85.8,1009.7,8.2,150.2
21064,10/25/2019 1.00.00,0.5,62.1,27.4,83.5,1009.7,8.2,227.2
21065,10/25/2019 1.10.00,0.7,52.7,28.6,79.7,1009.8,8.2,393.8
21066,10/25/2019 1.20.00,1.2,142.7,29.1,76.5,1010.0,8.2,331.6
21067,10/25/2019 1.30.00,0.6,53.3,29.1,76.9,1010.0,8.2,283.3
21068,10/25/2019 1.40.00,0.7,55.6,29.3,77.0,1010.3,8.2,306.3
21069,10/25/2019 1.50.00,0.4,48.7,30.2,74.6,1010.3,8.2,542.4
21070,10/25/2019 2.00.00,0.9,22.3,30.6,71.1,1010.3,8.2,597.8
21071,10/25/2019 2.10.00,1.2,72.9,31.1,67.6,1010.2,8.2,575.1
21072,10/25/2019 2.20.00,1.1,86.3,30.7,68.3,1010.2,8.2,639.6
21073,10/25/2019 2.30.00,1.0,109.0,31.3,66.0,1010.2,8.2,489.4
21074,10/25/2019 2.40.00,1.2,341.9,31.8,62.6,1010.0,8.2,632.0
21075,10/25/2019 2.50.00,1.5,3.1,31.6,57.6,1009.8,8.2,617.9
21076,10/25/2019 3.00.00,1.0,322.5,31.7,54.0,1009.8,8.2,730.1
21077,10/25/2019 3.10.00,1.8,350.8,32.0,54.6,1009.8,8.2,796.4
21078,10/25/2019 3.20.00,2.4,321.1,31.7,53.8,1009.7,8.2,813.3
21079,10/25/2019 3.30.00,1.5,338.7,31.8,54.6,1009.6,8.2,756.5
21080,10/25/2019 3.40.00,1.6,332.5,31.8,54.9,1009.5,8.2,644.8
21081,10/25/2019 3.50.00,1.4,353.6,31.8,57.4,1009.4,8.2,797.0
21082,10/25/2019 4.00.00,1.4,337.3,31.8,55.5,1009.3,8.2,850.4
21083,10/25/2019 4.10.00,0.9,26.0,32.4,55.4,1008.6,8.2,690.0
21084,10/25/2019 4.20.00,1.5,323.7,32.0,55.0,1009.0,8.2,793.9
21085,10/25/2019 4.30.00,1.6,348.2,32.0,56.4,1008.7,8.2,569.0
21086,10/25/2019 4.40.00,1.4,339.3,31.7,56.7,1008.6,8.2,540.6
21087,10/25/2019 4.50.00,2.3,313.8,31.5,56.7,1008.5,8.2,474.8
21088,10/25/2019 5.00.00,2.5,335.0,31.3,58.4,1008.3,8.2,694.3
21089,10/25/2019 5.10.00,2.3,348.0,31.5,59.1,1008.2,8.2,722.3
21090,10/25/2019 5.20.00,2.4,336.5,31.2,59.4,1007.9,8.2,596.5
21091,10/25/2019 5.30.00,1.7,0.4,31.6,60.8,1007.4,8.2,700.2
21092,10/25/2019 5.40.00,1.9,335.6,31.8,58.8,1007.4,8.2,714.7
21093,10/25/2019 5.50.00,2.0,331.9,31.5,60.5,1007.3,8.2,824.2
21094,10/25/2019 6.00.00,2.3,333.1,32.0,59.1,1007.1,8.2,747.2
21095,10/25/2019 6.10.00,2.0,331.2,31.7,59.1,1006.9,8.2,594.5
21096,10/25/2019 6.20.00,1.9,357.6,31.8,60.2,1006.9,8.2,599.9
21097,10/25/2019 6.30.00,2.9,354.0,31.8,60.5,1006.7,8.2,732.3
21098,10/25/2019 6.40.00,3.05,343.65,31.35,62.2,1006.55,8.2,632.05
21099,10/25/2019 6.50.00,3.2,333.3,30.9,63.9,1006.4,8.2,531.8
21100,10/25/2019 7.00.00,3.2,314.6,30.3,65.2,1006.3,8.2,449.0
21101,10/25/2019 7.10.00,2.2,336.2,30.9,65.1,1006.3,8.2,671.4
21102,10/25/2019 7.20.00,2.1,9.2,31.0,65.5,1006.1,8.2,616.7
21103,10/25/2019 7.30.00,2.4,24.0,31.2,64.9,1006.0,8.2,466.7
21104,10/25/2019 7.40.00,1.5,352.3,31.0,65.7,1005.9,8.2,428.6
21105,10/25/2019 7.50.00,1.7,343.2,30.8,65.8,1005.5,8.2,356.7
21106,10/25/2019 8.00.00,2.6,321.3,30.5,65.6,1005.4,8.2,332.4
21107,10/25/2019 8.10.00,1.7,323.8,31.0,63.8,1005.4,8.2,442.4
21108,10/25/2019 8.20.00,2.9,330.4,31.0,64.2,1005.4,8.2,392.7
21109,10/25/2019 8.30.00,3.4,321.8,30.5,65.6,1005.5,8.2,400.2
21110,10/25/2019 8.40.00,3.1,317.0,31.0,65.0,1005.5,8.2,361.8
21111,10/25/2019 8.50.00,3.1,342.2,30.5,65.9,1005.7,8.2,340.7
21112,10/25/2019 9.00.00,3.1,318.7,30.5,65.2,1005.8,8.2,309.7
21113,10/25/2019 9.10.00,2.1,324.6,30.4,66.1,1005.9,8.2,197.6
21114,10/25/2019 9.20.00,2.1,314.0,30.2,66.6,1006.1,8.2,157.6
21115,10/25/2019 9.30.00,1.7,313.3,30.1,66.7,1006.4,8.2,102.0
21116,10/25/2019 9.40.00,2.3,320.5,29.8,68.0,1006.6,8.2,85.0
21117,10/25/2019 9.50.00,2.2,325.0,29.8,67.65,1006.7,8.2,80.1
21118,10/25/2019 10.00.00,2.1,329.5,29.8,67.3,1006.8,8.2,75.2
21119,10/25/2019 10.10.00,2.2,318.8,29.7,68.2,1007.1,8.2,53.0
21120,10/25/2019 10.20.00,1.9,331.0,29.4,69.5,1007.1,8.2,25.7
21121,10/25/2019 10.30.00,2.4,348.1,29.4,70.2,1007.5,8.2,15.6
21122,10/25/2019 10.40.00,2.3,318.0,29.3,70.4,1007.4,8.2,7.2
21123,10/25/2019 10.50.00,1.8,335.3,29.2,71.2,1007.5,8.2,2.1
21124,10/25/2019 11.00.00,1.4,348.1,29.1,71.5,1007.9,8.2,0.4
21125,10/25/2019 11.10.00,1.7,350.2,29.0,71.4,1008.1,8.2,0.1
21126,10/25/2019 11.20.00,2.2,325.8,29.1,71.1,1008.4,8.2,0.3
21127,10/25/2019 11.30.00,2.0,318.7,29.2,71.3,1008.3,8.2,0.1
21128,10/25/2019 11.40.00,1.6,303.6,29.2,72.4,1008.3,8.2,0.2
21129,10/25/2019 11.50.00,0.7,343.8,29.2,73.1,1008.6,8.2,0.2
21130,10/25/2019 12.00.00,0.7,358.9,29.1,74.0,1008.9,8.2,0.2
21131,10/25/2019 12.10.00,1.1,328.9,28.9,74.2,1008.7,8.2,0.1
21132,10/25/2019 12.20.00,0.8,341.0,29.0,74.8,1008.7,8.2,0.2
21133,10/25/2019 12.30.00,0.1,4.1,28.9,76.4,1009.0,8.2,0.2
21134,10/25/2019 12.40.00,0.3,356.5,28.8,76.6,1009.2,8.2,0.0
21135,10/25/2019 12.50.00,0.3,3.4,28.8,76.3,1009.5,8.2,0.1
21136,10/25/2019 13.00.00,0.1,4.8,28.7,76.4,1009.5,8.2,0.0
21137,10/25/2019 13.10.00,0.0,0.0,28.7,76.1,1009.6,8.2,0.2
21138,10/25/2019 13.20.00,0.4,30.0,28.7,74.3,1009.8,8.2,0.3
21139,10/25/2019 13.30.00,0.1,5.0,28.7,75.1,1009.9,8.2,0.1
21140,10/25/2019 13.40.00,0.2,11.0,28.8,74.6,1009.9,8.2,0.1
21141,10/25/2019 13.50.00,0.1,11.2,28.8,75.0,1010.0,8.2,0.3
21142,10/25/2019 14.00.00,0.3,3.8,28.7,75.8,1010.2,8.2,0.1
21143,10/25/2019 14.10.00,0.5,27.450000000000003,28.549999999999997,76.3,1010.25,8.2,0.1
21144,10/25/2019 14.20.00,0.7,51.1,28.4,76.8,1010.3,8.2,0.1
21145,10/25/2019 14.30.00,0.0,0.0,28.5,76.4,1010.3,8.2,0.1
21146,10/25/2019 14.40.00,0.1,12.0,28.5,77.2,1010.5,8.2,0.2
21147,10/25/2019 14.50.00,0.3,51.5,28.4,77.6,1010.4,8.2,0.3
21148,10/25/2019 15.00.00,0.15,33.35,28.4,77.6,1010.45,8.2,0.25
21149,10/25/2019 15.10.00,0.0,15.2,28.4,77.6,1010.5,8.2,0.2
21150,10/25/2019 15.20.00,0.0,0.0,28.3,77.9,1010.5,8.2,0.0
21151,10/25/2019 15.30.00,0.3,65.0,28.3,78.0,1010.6,8.2,0.1
21152,10/25/2019 15.40.00,0.0,0.0,28.4,78.3,1010.4,8.2,0.2
21153,10/25/2019 15.50.00,0.3,48.6,28.2,79.1,1010.5,8.2,0.2
21154,10/25/2019 16.00.00,0.4,71.2,28.2,79.0,1010.3,8.2,0.2
21155,10/25/2019 16.10.00,0.5,68.7,28.2,79.0,1010.2,8.2,0.2
21156,10/25/2019 16.20.00,0.7,92.2,28.2,79.3,1010.3,8.2,0.1
21157,10/25/2019 16.30.00,0.2,56.8,28.2,78.6,1010.0,8.2,0.2
21158,10/25/2019 16.40.00,0.4,67.3,28.2,78.7,1009.9,8.2,0.2
21159,10/25/2019 16.50.00,0.1,9.3,28.2,78.5,1009.9,8.2,0.1
21160,10/25/2019 17.00.00,0.0,25.1,28.1,78.3,1009.7,0.0,0.1
21161,10/25/2019 17.10.00,0.0,0.0,28.1,78.9,1009.7,0.0,0.2
21162,10/25/2019 17.20.00,0.0,14.0,27.8,79.8,1009.5,0.0,0.2
21163,10/25/2019 17.30.00,0.0,12.8,27.7,80.4,1009.5,0.0,0.1
21164,10/25/2019 17.40.00,0.0,0.0,27.7,79.8,1009.3,0.0,0.1
21165,10/25/2019 17.50.00,0.15,26.15,27.65,80.69999999999999,1009.15,0.0,0.15000000000000002
21166,10/25/2019 18.00.00,0.3,52.3,27.6,81.6,1009.0,0.0,0.2
21167,10/25/2019 18.10.00,0.1,7.0,27.6,82.1,1008.7,0.0,0.1
21168,10/25/2019 18.20.00,0.5,95.5,27.5,82.7,1008.8,0.0,0.1
21169,10/25/2019 18.30.00,0.25,54.55,27.55,82.95,1008.7,0.0,0.2
21170,10/25/2019 18.40.00,0.0,13.6,27.6,83.2,1008.6,0.0,0.3
21171,10/25/2019 18.50.00,0.8,138.9,27.7,82.6,1008.6,0.0,0.1
21172,10/25/2019 19.00.00,0.2,43.9,27.6,82.2,1008.4,0.0,0.0
21173,10/25/2019 19.10.00,0.2,359.0,27.6,82.0,1008.5,0.0,0.2
21174,10/25/2019 19.20.00,0.4,38.3,27.5,82.1,1008.3,0.0,0.1
21175,10/25/2019 19.30.00,0.7,350.4,27.4,82.9,1008.6,0.0,0.2
21176,10/25/2019 19.40.00,0.4,79.0,27.2,83.1,1008.5,0.0,0.1
21177,10/25/2019 19.50.00,0.3,72.1,27.2,83.9,1008.5,0.0,0.2
21178,10/25/2019 20.00.00,0.7,117.8,27.2,84.0,1008.4,0.0,0.1
21179,10/25/2019 20.10.00,0.7,107.6,27.2,84.4,1008.3,0.0,0.1
21180,10/25/2019 20.20.00,0.4,56.5,27.2,83.6,1008.6,0.0,0.1
21181,10/25/2019 20.30.00,1.2,136.3,27.3,82.6,1008.7,0.0,0.1
21182,10/25/2019 20.40.00,1.0,125.6,27.3,82.3,1008.5,0.0,0.1
21183,10/25/2019 20.50.00,1.6,134.7,27.2,83.4,1008.6,0.0,0.2
21184,10/25/2019 21.00.00,1.6,137.6,27.1,85.4,1008.8,0.0,0.4
21185,10/25/2019 21.10.00,1.4,145.4,26.8,86.5,1008.8,0.0,0.9
21186,10/25/2019 21.20.00,1.2,142.0,26.8,87.4,1008.7,0.0,0.4
21187,10/25/2019 21.30.00,1.5,125.5,26.7,87.5,1008.7,0.0,0.4
21188,10/25/2019 21.40.00,1.4,138.7,26.6,87.9,1008.9,0.0,0.6
21189,10/25/2019 21.50.00,1.9,141.7,26.5,88.4,1009.0,0.0,0.3
21190,10/25/2019 22.00.00,1.8,145.4,26.4,88.9,1009.2,0.0,1.0
21191,10/25/2019 22.10.00,1.5,149.1,26.2,89.7,1009.2,0.4,1.6
21192,10/25/2019 22.20.00,1.1,122.19999999999999,26.049999999999997,90.65,1009.3,0.5,1.95
21193,10/25/2019 22.30.00,0.7,95.3,25.9,91.6,1009.4,0.6,2.3
21194,10/25/2019 22.40.00,0.7,101.4,25.7,92.1,1009.4,0.8,2.5
21195,10/25/2019 22.50.00,0.6,122.5,25.7,92.1,1009.4,1.0,5.0
21196,10/25/2019 23.00.00,0.4,83.6,25.7,92.4,1009.6,1.2,13.1
21197,10/25/2019 23.10.00,0.7,73.9,25.6,92.4,1009.7,1.2,23.3
21198,10/25/2019 23.20.00,0.0,0.0,25.8,92.6,1009.9,1.4,29.3
21199,10/25/2019 23.30.00,0.3,46.35,25.8,92.4,1010.0,1.4,41.05
21200,10/25/2019 23.40.00,0.6,92.7,25.8,92.2,1010.1,1.4,52.8
21201,10/25/2019 23.50.00,0.6,113.4,26.2,92.0,1010.2,1.4,70.1
21202,10/26/2019 0.00.00,0.6,98.0,26.35,90.3,1010.35,1.4,88.9
21203,10/26/2019 0.10.00,0.6,82.6,26.5,88.6,1010.5,1.4,107.7
21204,10/26/2019 0.20.00,1.0,105.1,26.9,87.5,1010.6,1.4,141.7
21205,10/26/2019 0.30.00,0.4,62.9,27.4,84.6,1010.6,1.4,167.0
21206,10/26/2019 0.40.00,0.9,86.4,27.4,79.6,1010.9,1.4,174.6
21207,10/26/2019 0.50.00,0.5,54.7,27.7,78.1,1010.9,1.4,160.8
21208,10/26/2019 1.00.00,0.8,125.3,28.0,78.1,1010.8,1.4,191.2
21209,10/26/2019 1.10.00,0.7,93.9,28.2,76.9,1011.0,1.4,232.9
21210,10/26/2019 1.20.00,0.3,71.4,28.5,76.1,1010.9,1.4,183.9
21211,10/26/2019 1.30.00,0.4,59.6,28.6,75.2,1010.9,1.4,181.1
21212,10/26/2019 1.40.00,0.2,9.5,28.8,74.0,1010.9,1.4,215.7
21213,10/26/2019 1.50.00,0.3,83.1,29.1,73.3,1011.2,1.4,228.7
21214,10/26/2019 2.00.00,0.1,8.2,29.3,73.3,1011.2,1.4,214.5
21215,10/26/2019 2.10.00,0.2,44.8,29.5,72.4,1011.2,1.4,248.4
21216,10/26/2019 2.20.00,0.4,21.0,29.7,73.2,1011.0,1.4,234.7
21217,10/26/2019 2.30.00,0.2,33.4,29.9,72.6,1011.0,1.4,245.9
21218,10/26/2019 2.40.00,0.7,55.4,30.2,71.3,1011.0,1.4,274.6
21219,10/26/2019 2.50.00,1.0,5.9,30.3,68.2,1011.0,1.4,382.9
21220,10/26/2019 3.00.00,0.4,333.0,30.6,67.0,1010.9,1.4,486.2
21221,10/26/2019 3.10.00,1.5,345.9,30.9,66.4,1011.0,1.4,547.3
21222,10/26/2019 3.20.00,1.55,336.7,31.2,65.1,1011.0,1.4,655.9
21223,10/26/2019 3.30.00,1.6,327.5,31.5,63.8,1011.0,1.4,764.5
21224,10/26/2019 3.40.00,1.2,354.5,31.7,62.9,1010.8,1.4,844.2
21225,10/26/2019 3.50.00,1.4,334.2,32.1,60.2,1010.8,1.4,660.6
21226,10/26/2019 4.00.00,1.2,330.9,31.6,57.7,1010.6,1.4,630.5
21227,10/26/2019 4.10.00,0.0,0.0,31.8,54.3,1010.9,1.4,560.6
21228,10/26/2019 4.20.00,1.5,6.6,32.1,55.0,1010.3,1.4,539.1
21229,10/26/2019 4.30.00,1.85,167.54999999999998,31.950000000000003,54.95,1010.2,1.4,538.3
21230,10/26/2019 4.40.00,2.2,328.5,31.8,54.9,1010.1,1.4,537.5
21231,10/26/2019 4.50.00,2.5,341.7,32.0,56.9,1009.8,1.4,760.1
21232,10/26/2019 5.00.00,2.1,313.0,31.8,56.8,1009.7,1.4,753.8
21233,10/26/2019 5.10.00,3.1,323.6,31.6,56.6,1009.4,1.4,791.9
21234,10/26/2019 5.20.00,1.7,339.0,31.8,57.2,1009.2,1.4,818.6
21235,10/26/2019 5.30.00,2.8,317.0,31.9,55.5,1008.9,1.4,707.1
21236,10/26/2019 5.40.00,2.8,334.1,31.5,57.7,1008.8,1.4,765.7
21237,10/26/2019 5.50.00,2.7,323.2,32.0,56.8,1008.6,1.4,780.1
21238,10/26/2019 6.00.00,2.4,341.7,32.1,57.3,1008.5,1.4,796.8
21239,10/26/2019 6.10.00,2.7,335.0,32.2,58.3,1008.3,1.4,791.2
21240,10/26/2019 6.20.00,2.3,319.1,32.0,58.2,1007.9,1.4,761.5
21241,10/26/2019 6.30.00,3.0,326.6,31.8,56.9,1007.8,1.4,789.7
21242,10/26/2019 6.40.00,3.5,311.2,31.7,58.0,1007.7,1.4,634.5
21243,10/26/2019 6.50.00,3.4,331.5,31.5,60.9,1007.4,1.4,690.4
21244,10/26/2019 7.00.00,2.8,311.5,31.7,59.9,1007.2,1.4,664.3
21245,10/26/2019 7.10.00,3.0,345.3,31.9,60.1,1007.3,1.4,601.1
21246,10/26/2019 7.20.00,2.5,329.1,31.7,60.2,1007.2,1.4,586.5
21247,10/26/2019 7.30.00,3.0,323.4,31.6,60.1,1007.0,1.4,490.5
21248,10/26/2019 7.40.00,3.2,328.0,31.2,61.3,1006.8,1.4,377.3
21249,10/26/2019 7.50.00,2.4,339.5,30.8,64.7,1006.7,1.4,282.2
21250,10/26/2019 8.00.00,2.9,319.2,30.8,64.0,1006.6,1.4,359.6
21251,10/26/2019 8.10.00,2.5,322.1,30.9,64.2,1006.7,1.4,321.3
21252,10/26/2019 8.20.00,2.1,357.9,31.5,63.6,1006.7,1.4,426.7
21253,10/26/2019 8.30.00,2.6,335.9,31.4,63.1,1006.5,1.4,391.6
21254,10/26/2019 8.40.00,2.0,345.8,31.4,63.4,1006.7,1.4,364.5
21255,10/26/2019 8.50.00,2.1,344.6,31.7,60.8,1006.7,1.4,338.0
21256,10/26/2019 9.00.00,2.4,350.8,31.6,61.9,1006.8,1.4,317.0
21257,10/26/2019 9.10.00,2.6,9.5,31.6,62.2,1007.0,1.4,279.2
21258,10/26/2019 9.20.00,2.9,12.1,31.5,62.3,1007.1,1.4,223.3
21259,10/26/2019 9.30.00,1.9,326.1,31.3,62.8,1007.2,1.4,196.2
21260,10/26/2019 9.40.00,2.0,334.2,30.7,63.2,1007.2,1.4,143.5
21261,10/26/2019 9.50.00,1.9,335.5,30.6,64.6,1007.2,1.4,89.9
21262,10/26/2019 10.00.00,2.3,310.0,30.2,64.7,1007.3,1.4,45.2
21263,10/26/2019 10.10.00,2.2,336.2,29.9,66.0,1007.7,1.4,25.7
21264,10/26/2019 10.20.00,1.7,332.4,30.0,67.3,1007.7,1.4,23.6
21265,10/26/2019 10.30.00,1.8,323.9,29.9,65.7,1008.0,1.4,14.3
21266,10/26/2019 10.40.00,1.55,337.5,29.85,66.80000000000001,1008.2,1.4,7.9
21267,10/26/2019 10.50.00,1.3,351.1,29.8,67.9,1008.4,1.4,1.5
21268,10/26/2019 11.00.00,1.1,336.4,29.6,68.8,1008.6,1.4,0.4
21269,10/26/2019 11.10.00,1.0,8.9,29.7,68.8,1008.9,1.4,0.2
21270,10/26/2019 11.20.00,1.3,322.5,29.9,67.1,1009.1,1.4,0.1
21271,10/26/2019 11.30.00,1.25,311.03333333333336,29.862499999999997,67.50416666666666,1009.2125,1.4,0.09583333333333334
21272,10/26/2019 11.40.00,1.2,299.56666666666666,29.825,67.90833333333333,1009.325,1.4,0.09166666666666667
21273,10/26/2019 11.50.00,1.1500000000000001,288.1,29.787499999999998,68.3125,1009.4375,1.4,0.08750000000000001
21274,10/26/2019 12.00.00,1.1,276.6333333333333,29.75,68.71666666666667,1009.55,1.4,0.08333333333333334
21275,10/26/2019 12.10.00,1.05,265.1666666666667,29.7125,69.12083333333332,1009.6625,1.4,0.07916666666666668
21276,10/26/2019 12.20.00,1.0,253.7,29.674999999999997,69.52499999999999,1009.775,1.4,0.07500000000000001
21277,10/26/2019 12.30.00,0.9500000000000001,242.23333333333335,29.6375,69.92916666666666,1009.8875,1.4,0.07083333333333333
21278,10/26/2019 12.40.00,0.9000000000000001,230.76666666666665,29.599999999999998,70.33333333333333,1010.0,1.4,0.06666666666666668
21279,10/26/2019 12.50.00,0.8500000000000001,219.3,29.5625,70.7375,1010.1125,1.4,0.0625
21280,10/26/2019 13.00.00,0.8,207.83333333333331,29.525,71.14166666666667,1010.225,1.4,0.05833333333333334
21281,10/26/2019 13.10.00,0.7500000000000001,196.36666666666667,29.4875,71.54583333333333,1010.3375,1.4,0.054166666666666675
21282,10/26/2019 13.20.00,0.7000000000000001,184.9,29.45,71.94999999999999,1010.45,1.4,0.05
21283,10/26/2019 13.30.00,0.6500000000000001,173.43333333333334,29.412499999999998,72.35416666666666,1010.5625,1.4,0.04583333333333334
21284,10/26/2019 13.40.00,0.6000000000000001,161.96666666666667,29.375,72.75833333333333,1010.675,1.4,0.04166666666666667
21285,10/26/2019 13.50.00,0.5500000000000002,150.5,29.3375,73.1625,1010.7875,1.4,0.037500000000000006
21286,10/26/2019 14.00.00,0.5000000000000001,139.03333333333333,29.3,73.56666666666666,1010.9,1.4,0.03333333333333334
21287,10/26/2019 14.10.00,0.45000000000000007,127.56666666666666,29.2625,73.97083333333333,1011.0124999999999,1.4,0.029166666666666674
21288,10/26/2019 14.20.00,0.40000000000000013,116.1,29.225,74.375,1011.125,1.4,0.02500000000000001
21289,10/26/2019 14.30.00,0.3500000000000001,104.63333333333333,29.1875,74.77916666666667,1011.2375,1.4,0.020833333333333343
21290,10/26/2019 14.40.00,0.30000000000000016,93.16666666666666,29.15,75.18333333333334,1011.3499999999999,1.4,0.016666666666666677
21291,10/26/2019 14.50.00,0.2500000000000002,81.69999999999999,29.1125,75.58749999999999,1011.4625,1.4,0.012500000000000011
21292,10/26/2019 15.00.00,0.20000000000000018,70.23333333333332,29.075,75.99166666666666,1011.5749999999999,1.4,0.008333333333333345
21293,10/26/2019 15.10.00,0.15000000000000013,58.76666666666665,29.0375,76.39583333333333,1011.6875,1.4,0.00416666666666668
21294,10/26/2019 15.20.00,0.1,47.3,29.0,76.8,1011.8,1.4,0.0
21295,10/26/2019 15.30.00,0.3,50.3,29.0,76.9,1011.5,1.4,0.2
21296,10/26/2019 15.40.00,0.6499999999999999,99.19999999999999,28.85,75.4,1011.4,1.4,0.15000000000000002
21297,10/26/2019 15.50.00,1.0,148.1,28.7,73.9,1011.3,1.4,0.1
21298,10/26/2019 16.00.00,0.8,91.2,28.4,72.6,1011.3,1.4,0.0
21299,10/26/2019 16.10.00,1.2,173.1,28.2,72.6,1011.3,1.4,0.0
21300,10/26/2019 16.20.00,0.7,111.7,28.1,73.0,1011.3,1.4,0.2
21301,10/26/2019 16.30.00,1.0,125.6,28.1,73.4,1011.0,1.4,0.1
21302,10/26/2019 16.40.00,0.9,31.7,27.9,73.9,1010.7,1.4,0.1
21303,10/26/2019 16.50.00,1.4,136.1,27.8,74.6,1010.6,1.4,0.2
21304,10/26/2019 17.00.00,0.6,98.0,27.8,75.3,1010.5,0.0,0.2
21305,10/26/2019 17.10.00,0.2,41.0,27.7,76.0,1010.7,0.0,0.2
21306,10/26/2019 17.20.00,0.3,26.0,27.7,75.7,1010.7,0.0,0.0
21307,10/26/2019 17.30.00,1.25,157.15,27.4,77.5,1010.9000000000001,0.0,0.05
21308,10/26/2019 17.40.00,2.2,288.3,27.1,79.3,1011.1,0.0,0.1
21309,10/26/2019 17.50.00,1.0,335.9,26.2,83.8,1010.9,0.0,0.0
21310,10/26/2019 18.00.00,1.4,348.6,26.2,84.5,1010.9,0.0,0.2
21311,10/26/2019 18.10.00,2.2,335.7,25.9,85.2,1010.9,0.0,0.2
21312,10/26/2019 18.20.00,1.4,339.2,25.7,84.9,1010.7,0.0,0.1
21313,10/26/2019 18.30.00,0.6,354.4,25.6,86.1,1010.5,0.0,0.2
21314,10/26/2019 18.40.00,0.7,3.1,25.6,88.0,1010.4,0.2,2.1
21315,10/26/2019 18.50.00,0.2,353.2,25.4,89.7,1010.0,1.0,2.5
21316,10/26/2019 19.00.00,0.2,356.6,25.2,91.9,1010.0,1.4,2.7
21317,10/26/2019 19.10.00,0.0,0.0,25.1,93.0,1009.8,2.0,2.1
21318,10/26/2019 19.20.00,0.0,355.5,25.0,93.5,1009.7,2.2,1.9
21319,10/26/2019 19.30.00,0.0,0.0,25.0,93.9,1009.6,2.4,2.2
21320,10/26/2019 19.40.00,0.0,13.7,25.0,94.0,1009.4,2.6,0.6
21321,10/26/2019 19.50.00,0.0,6.85,25.05,94.0,1009.45,2.6,0.95
21322,10/26/2019 20.00.00,0.0,0.0,25.1,94.0,1009.5,2.6,1.3
21323,10/26/2019 20.10.00,0.0,0.0,25.15,94.0,1009.45,2.6,2.2
21324,10/26/2019 20.20.00,0.0,0.0,25.2,94.0,1009.4,2.6,3.1
21325,10/26/2019 20.30.00,0.0,0.0,25.299999999999997,94.0,1009.45,2.6,3.05
21326,10/26/2019 20.40.00,0.0,0.0,25.4,94.0,1009.5,2.6,3.0
21327,10/26/2019 20.50.00,0.0,0.0,25.3,93.9,1009.5,2.6,2.6
21328,10/26/2019 21.00.00,0.0,0.0,25.4,94.0,1009.6,2.6,2.5
21329,10/26/2019 21.10.00,0.0,0.0,25.4,94.0,1009.55,2.6,2.55
21330,10/26/2019 21.20.00,0.0,0.0,25.4,94.0,1009.5,2.6,2.6
21331,10/26/2019 21.30.00,0.0,16.0,25.5,94.0,1009.4,2.6,2.3
21332,10/26/2019 21.40.00,0.0,0.0,25.5,94.1,1009.6,2.6,2.1
21333,10/26/2019 21.50.00,0.0,0.0,25.5,94.1,1009.6,2.6,1.7
21334,10/26/2019 22.00.00,0.0,0.0,25.5,94.0,1009.75,2.6,1.25
21335,10/26/2019 22.10.00,0.0,0.0,25.5,93.9,1009.9,2.6,0.8
21336,10/26/2019 22.20.00,0.05,2.3,25.5,93.95,1009.9,2.6,1.25
21337,10/26/2019 22.30.00,0.1,4.6,25.5,94.0,1009.9,2.6,1.7
21338,10/26/2019 22.40.00,0.05,2.3,25.45,93.95,1010.15,2.6,7.000000000000001
21339,10/26/2019 22.50.00,0.0,0.0,25.4,93.9,1010.4,2.6,12.3
21340,10/26/2019 23.00.00,0.0,0.0,25.6,93.9,1010.6,2.6,21.5
