,waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
32625,15/08/18 04.50,1.7,344,32.7,55.3,1010.1,0,657
32626,15/08/18 05.00,1.6,357,33,55.1,1009.9,0,679.8
32627,15/08/18 05.10,2.5,311,32.6,56.3,1009.5,0,558.4
32628,15/08/18 05.20,1.7,335.8,32.2,56.5,1009.7,0,324.5
32629,15/08/18 05.30,1.65,332.3,32.5,55.15,1009.55,0,481.2
32630,15/08/18 05.40,1.6,328.8,32.8,53.8,1009.4,0,637.9
32631,15/08/18 05.50,1.7,314.7,32.9,55.6,1009,0,559.6
32632,15/08/18 06.00,2.5,327.8,32.8,53.3,1009.1,0,573.7
32633,15/08/18 06.10,2.2,345.7,33,52.1,1009,0,641.3
32634,15/08/18 06.20,2.9,309.3,32.8,51.7,1008.7,0,616.4
32635,15/08/18 06.30,2.65,312.95,32.65,53.2,1008.6,0,596.2
32636,15/08/18 06.40,2.4,316.6,32.5,54.7,1008.5,0,576
32637,15/08/18 06.50,2.2,316,33,52.5,1008.3,0,575.4
32638,15/08/18 07.00,2,345.3,33.1,51.6,1008.2,0,549.8
32639,15/08/18 07.10,2.1,338.6,32.9,49.3,1008.4,0,524.2
32640,15/08/18 07.20,1.8,320,33,49.2,1007.9,0,493.9
32641,15/08/18 07.30,1.5,344.2,32.7,49.9,1007.7,0,463.1
32642,15/08/18 07.40,1.6,349.4,32.8,48.6,1007.6,0,434.4
32643,15/08/18 07.50,2.1,309.7,32.3,48.8,1007.7,0,353.5
32644,15/08/18 08.00,1.85,158.3,32.05,50.15,1007.65,0,226.1
32645,15/08/18 08.10,1.6,6.9,31.8,51.5,1007.6,0,98.7
32646,15/08/18 08.20,1.5,166.8,31.7,51.8,1007.5,0,84.7
32647,15/08/18 08.30,1.8,23.9,31.7,51.1,1007.4,0,71.2
32648,15/08/18 08.40,2.4,9.2,31.4,51.2,1007.4,0,63.8
32649,15/08/18 08.50,2.3,5.3,31.3,51.7,1007.3,0,63.9
32650,15/08/18 09.00,1.5,337.5,31.2,52.2,1007.3,0,64.2
32651,15/08/18 09.10,1.516666667,281.8166667,31.06666667,52.93333333,1007.316667,0,59.36666667
32652,15/08/18 09.20,1.533333333,226.1333333,30.93333333,53.66666667,1007.333333,0,54.53333333
32653,15/08/18 09.30,1.55,170.45,30.8,54.4,1007.35,0,49.7
32654,15/08/18 09.40,1.566666667,114.7666667,30.66666667,55.13333333,1007.366667,0,44.86666667
32655,15/08/18 09.50,1.583333333,59.08333333,30.53333333,55.86666667,1007.383333,0,40.03333333
32656,15/08/18 10.00,1.6,3.4,30.4,56.6,1007.4,0,35.2
32657,15/08/18 10.10,1.7,1.8,30.3,57.3,1007.5,0,29.9
32658,15/08/18 10.20,1.65,6.2,30.15,57.6,1007.7,0,24.95
32659,15/08/18 10.30,1.6,10.6,30,57.9,1007.9,0,20
32660,15/08/18 10.40,2,10.5,29.8,58.8,1007.9,0,11.2
32661,15/08/18 10.50,1.2,7.7,29.6,59.8,1008,0,6
32662,15/08/18 11.00,1.1,18.7,29.4,61,1008.1,0,0.9
32663,15/08/18 11.10,1.4,346.2,29.3,62.4,1008.3,0,1.6
32664,15/08/18 11.20,0.9,11.6,29.1,65.7,1008.2,0,0.2
32665,15/08/18 11.30,1.1,61.2,28.9,66.6,1008.4,0,0.9
32666,15/08/18 11.40,0.4,25.4,28.9,65.8,1008.4,0,1.3
32667,15/08/18 11.50,1,71.8,28.8,64.8,1008.6,0,1.3
32668,15/08/18 12.00,1.2,67.2,28.7,65.2,1008.7,0,0.8
32669,15/08/18 12.10,0.4,2.6,28.6,65.9,1008.7,0,0.6
32670,15/08/18 12.20,0.7,356.5,28.6,66.4,1008.8,0,0.9
32671,15/08/18 12.30,0.6,24,28.5,67.3,1008.9,0,1.2
32672,15/08/18 12.40,1,75,28.4,68.6,1009,0,0.6
32673,15/08/18 12.50,0.5,10.6,28.3,69.7,1009.2,0,0.4
32674,15/08/18 13.00,0.65,184.05,28.15,70.5,1009.25,0,0.8
32675,15/08/18 13.10,0.8,357.5,28,71.3,1009.3,0,1.2
32676,15/08/18 13.20,0.3,10.8,28.1,71,1009.2,0,2.1
32677,15/08/18 13.30,0.8,0.8,28.1,71.5,1009.3,0,0.7
32678,15/08/18 13.40,0,357,27.9,72.4,1009.3,0,0.6
32679,15/08/18 13.50,0.1,27.6,27.9,72.2,1009.5,0,1.4
32680,15/08/18 14.00,0.2,21.5,27.9,72,1009.4,0,0.9
32681,15/08/18 14.10,0.1,23.3,27.9,71.8,1009.7,0,0.5
32682,15/08/18 14.20,0.6,116,27.9,71.2,1009.6,0,0.2
32683,15/08/18 14.30,0.1,24.2,27.9,71.6,1009.7,0,1
32684,15/08/18 14.40,0,0,27.8,71.3,1009.7,0,0.8
32685,15/08/18 14.50,0,0,27.7,72.3,1009.8,0,0.5
32686,15/08/18 15.00,0.4,46.2,27.6,72.1,1009.8,0,1.8
32687,15/08/18 15.10,0.1,357.8,27.8,70.3,1009.8,0,0.8
32688,15/08/18 15.20,0,10.6,27.7,71.1,1010,0,0.7
32689,15/08/18 15.30,0.1,25.7,27.8,70.2,1010.1,0,1.6
32690,15/08/18 15.40,0.2,43.3,27.9,70.1,1010,0,0.6
32691,15/08/18 15.50,0.8,132.4,28.1,69.1,1010.1,0,1.2
32692,15/08/18 16.00,0.7,79.3,28,69.8,1010.2,0,0.7
32693,15/08/18 16.10,0.6,75.3,27.9,70,1010.2,0,1
32694,15/08/18 16.20,0.8,77.8,27.8,69.8,1010.2,0,0.9
32695,15/08/18 16.30,0.5,90.4,27.7,69.5,1010.2,0,1.1
32696,15/08/18 16.40,0.7,95,27.7,69.85,1010.15,0,1.15
32697,15/08/18 16.50,0.9,99.6,27.7,70.2,1010.1,0,1.2
32698,15/08/18 17.00,0.5,57.6,27.6,70.7,1010,0,0.9
32699,15/08/18 17.10,0.3,27.7,27.5,71.7,1009.9,0,0.6
32700,15/08/18 17.20,0.2,36.2,27.4,72.1,1009.9,0,0.9
32701,15/08/18 17.30,0.2,44.3,27.4,72.5,1010,0,0.8
32702,15/08/18 17.40,0.9,111.7,27.4,73,1009.7,0,0.8
32703,15/08/18 17.50,0.6,57.8,27.5,73.5,1009.6,0,0.9
32704,15/08/18 18.00,0.566666667,59.13333333,27.36666667,73.9,1009.566667,0,0.933333333
32705,15/08/18 18.10,0.533333333,60.46666667,27.23333333,74.3,1009.533333,0,0.966666667
32706,15/08/18 18.20,0.5,61.8,27.1,74.7,1009.5,0,1
32707,15/08/18 18.30,0.4,72.1,27.2,74.5,1009.4,0,0.9
32708,15/08/18 18.40,0.6,88.25,27.2,74.95,1009.3,0,1.05
32709,15/08/18 18.50,0.8,104.4,27.2,75.4,1009.2,0,1.2
32710,15/08/18 19.00,1.3,126.9,27.1,75.5,1009.3,0,1.6
32711,15/08/18 19.10,1.4,125.2,27.2,74.4,1009.2,0,1.1
32712,15/08/18 19.20,0.9,95.9,27.1,74.5,1009.2,0,0.8
32713,15/08/18 19.30,1.1,136.2,27,72.1,1009.2,0,0.1
32714,15/08/18 19.40,0.7,110.8,27.1,71.8,1009.2,0,0.8
32715,15/08/18 19.50,0.6,102.3,27,72.2,1009.15,0,1.05
32716,15/08/18 20.00,0.5,93.8,26.9,72.6,1009.1,0,1.3
32717,15/08/18 20.10,0.9,94,26.8,72.8,1009.1,0,1.3
32718,15/08/18 20.20,0.4,49.3,26.7,73.3,1009.1,0,1.2
32719,15/08/18 20.30,0,0,26.6,73.7,1008.9,0,1.4
32720,15/08/18 20.40,0.1,6.2,26.5,74.6,1008.7,0,1
32721,15/08/18 20.50,0,11.1,26.4,74.7,1008.8,0,1.5
32722,15/08/18 21.00,0,0,26.3,75.5,1008.9,0,1.5
32723,15/08/18 21.10,0,14.6,26.1,76.3,1008.8,0,0.7
32724,15/08/18 21.20,0,0,26,77.3,1009,0,0.5
32725,15/08/18 21.30,0,5.35,25.9,78.1,1009,0,0.95
32726,15/08/18 21.40,0,10.7,25.8,78.9,1009,0,1.4
32727,15/08/18 21.50,0.3,53.5,25.6,79.1,1009.1,0,0.7
32728,15/08/18 22.00,0.1,25,25.8,78.4,1009.2,0,1.3
32729,15/08/18 22.10,0.1,46.7,25.7,78.5,1009.3,0,2.1
32730,15/08/18 22.20,0.3,44.2,25.9,77.6,1009.4,0,1.6
32731,15/08/18 22.30,0.1,35.8,26.1,76.3,1009.6,0,1.4
32732,15/08/18 22.40,0.2,47.06666667,26.06666667,76.1,1009.666667,0,1.5
32733,15/08/18 22.50,0.3,58.33333333,26.03333333,75.9,1009.733333,0,1.6
32734,15/08/18 23.00,0.4,69.6,26,75.7,1009.8,0,1.7
32735,15/08/18 23.10,0.5,91.2,25.9,76.1,1009.8,0,2.3
32736,15/08/18 23.20,0.8,110,26,76.1,1010,0,10.1
32737,15/08/18 23.30,0.7,92.8,26.1,74.5,1010,0,17.8
32738,15/08/18 23.40,1.1,126,26.2,73.5,1010,0,25.1
32739,15/08/18 23.50,0.95,106.6,26.3,72.55,1010.2,0,35.25
32740,16/08/18 00.00,0.8,87.2,26.4,71.6,1010.4,0,45.4
32741,16/08/18 00.10,1.2,121.1,26.6,70.4,1010.4,0,55.7
32742,16/08/18 00.20,1.15,126.75,26.8,69.15,1010.5,0,63.1
32743,16/08/18 00.30,1.1,132.4,27,67.9,1010.6,0,70.5
32744,16/08/18 00.40,0.9,97.4,27.2,66.6,1010.7,0,88.3
32745,16/08/18 00.50,1.3,103.8,27.2,64.9,1010.9,0,91.2
32746,16/08/18 01.00,1.5,144.3,27.5,64.1,1011.1,0,114.8
32747,16/08/18 01.10,1.6,150.1,27.9,62.7,1011.2,0,189.3
32748,16/08/18 01.20,1.3,90.65,28.25,62.8,1011.2,0,231.15
32749,16/08/18 01.30,1,31.2,28.6,62.9,1011.2,0,273
32750,16/08/18 01.40,1.1,119.7,28.8,63.1,1011.2,0,349.5
32751,16/08/18 01.50,1.4,82.7,29.5,61,1011.2,0,377.6
32752,16/08/18 02.00,0.9,57.6,29.5,59.8,1011.2,0,407.5
32753,16/08/18 02.10,1.1,219.1,29.8,58.2,1011.4,0,430.2
32754,16/08/18 02.20,1.1,112.4,30.3,57.3,1011.3,0,499.8
32755,16/08/18 02.30,1.7,118.2,30.3,55.7,1011.3,0,179.4
32756,16/08/18 02.40,0.7,11.5,29.7,57.2,1011.3,0,240.5
32757,16/08/18 02.50,2.2,112,30.7,53.6,1011.1,0,465.1
32758,16/08/18 03.00,1.8,119.5,31.3,50.4,1010.9,0,518.5
32759,16/08/18 03.10,1.6,88.8,31.6,51.1,1010.7,0,527
32760,16/08/18 03.20,1.9,120.7,31.8,50.5,1010.6,0,579.3
32761,16/08/18 03.30,0.6,86,31.1,51.8,1010.4,0,180.6
32762,16/08/18 03.40,1,186,30.8,52.3,1010.3,0,371.3
32763,16/08/18 03.50,1.4,2.2,32,50.3,1009.9,0,595.2
32764,16/08/18 04.00,1.7,359.3,31.8,57.3,1009.8,0,445.1
32765,16/08/18 04.10,1.25,198.8,31.8,54.1,1009.55,0,384.6
32766,16/08/18 04.20,0.8,38.3,31.8,50.9,1009.3,0,324.1
32767,16/08/18 04.30,0.8,345.4,31.8,52.9,1009.2,0,227
32768,16/08/18 04.40,1.5,61.5,31.3,52.2,1008.8,0,184.6
32769,16/08/18 04.50,0.7,80.3,31.5,50.3,1008.9,0,270
32770,16/08/18 05.00,1.9,322.8,31.8,51.2,1008.7,0,500.8
32771,16/08/18 05.10,2.8,309.8,31.3,53,1008.6,0,370.4
32772,16/08/18 05.20,2.7,348.4,30.9,52.1,1008.4,0,300.4
32773,16/08/18 05.30,2.1,12.9,31.3,51.2,1008.3,0,382.8
32774,16/08/18 05.40,2.3,350,31.7,52.6,1008,0,249
32775,16/08/18 05.50,2.3,358,31.2,54.5,1008,0,513.6
32776,16/08/18 06.00,2.26,348.8,31.3,54,1007.88,0,513.48
32777,16/08/18 06.10,2.22,339.6,31.4,53.5,1007.76,0,513.36
32778,16/08/18 06.20,2.18,330.4,31.5,53,1007.64,0,513.24
32779,16/08/18 06.30,2.14,321.2,31.6,52.5,1007.52,0,513.12
32780,16/08/18 06.40,2.1,312,31.7,52,1007.4,0,513
32781,16/08/18 06.50,2.4,356.7,31.5,54.4,1007,0,490.3
32782,16/08/18 07.00,1.4,319.7,31.4,54.2,1006.9,0,475.1
32783,16/08/18 07.10,1.75,311.45,31.45,53.65,1006.85,0,450.75
32784,16/08/18 07.20,2.1,303.2,31.5,53.1,1006.8,0,426.4
32785,16/08/18 07.30,2.2,320.8,31.4,52.3,1006.6,0,420.4
32786,16/08/18 07.40,2.2,328.1,31.3,53.2,1006.7,0,410.6
32787,16/08/18 07.50,1.5,332.8,31.2,53.2,1006.5,0,324.5
32788,16/08/18 08.00,1.9,314.4,30.7,54.9,1006.3,0,124.8
32789,16/08/18 08.10,2.5,329.2,30.4,54.6,1006.5,0,118.8
32790,16/08/18 08.20,1.9,346.2,30.2,54.4,1006.4,0,108.4
32791,16/08/18 08.30,1.9,304.1,30.1,54.4,1006.4,0,103
32792,16/08/18 08.40,1.7,333.4,30.1,54.3,1006.3,0,101.7
32793,16/08/18 08.50,2.3,308.5,29.9,54.9,1006.3,0,94.5
32794,16/08/18 09.00,1.6,327.5,29.9,56.8,1006.4,0,90.9
32795,16/08/18 09.10,1.2,351.8,29.9,56.7,1006.4,0,83.2
32796,16/08/18 09.20,1.4,321.2,29.9,55.9,1006.4,0,80
32797,16/08/18 09.30,1.9,344.9,29.5,57.7,1006.5,0,74
32798,16/08/18 09.40,1.7,5.9,29.4,59.2,1006.5,0,61.8
32799,16/08/18 09.50,1.4,320.2,29.2,59.5,1006.8,0,53.6
32800,16/08/18 10.00,1.5,34.6,28.9,59.7,1006.8,0,44.3
32801,16/08/18 10.10,2.1,334.1,28.8,61.1,1007.1,0,35
32802,16/08/18 10.20,1.4,341.5,28.7,61.5,1007.2,0,27.7
32803,16/08/18 10.30,1.6,342.4,28.6,60.6,1007.1,0,17.9
32804,16/08/18 10.40,1.4,346.95,28.55,60.6,1007.2,0,11.3
32805,16/08/18 10.50,1.2,351.5,28.5,60.6,1007.3,0,4.7
32806,16/08/18 11.00,1.1,346,28.4,62.9,1007.5,0,1.5
32807,16/08/18 11.10,1.4,322.2,28.3,63.6,1007.6,0,1.3
32808,16/08/18 11.20,1,5,28.3,64.4,1007.8,0,0.8
32809,16/08/18 11.30,0.8,319.4,28.2,64.7,1007.9,0,0.8
32810,16/08/18 11.40,0.75,318.85,28.2,64.75,1007.95,0,0.55
32811,16/08/18 11.50,0.7,318.3,28.2,64.8,1008,0,0.3
32812,16/08/18 12.00,0.4,8.8,28,65.2,1008.2,0,0.8
32813,16/08/18 12.10,0.1,357.5,27.9,65.3,1008.2,0,0.3
32814,16/08/18 12.20,0.2,2.9,27.9,65.9,1008.3,0,0.8
32815,16/08/18 12.30,1,6.4,27.9,66,1008.4,0,0.8
32816,16/08/18 12.40,0.4,0.8,28,66.1,1008.6,0,1.6
32817,16/08/18 12.50,0.5,168.55,28.05,66.1,1008.7,0,1.55
32818,16/08/18 13.00,0.6,336.3,28.1,66.1,1008.8,0,1.5
32819,16/08/18 13.10,0.6,322.8,28.2,64.8,1009,0,1
32820,16/08/18 13.20,0.1,350.9,28.3,64.9,1009,0,1.6
32821,16/08/18 13.30,0,0,28.3,65.8,1009.3,0,0.5
32822,16/08/18 13.40,0.2,358.1,28.3,65.9,1009.2,0,0.3
32823,16/08/18 13.50,0.6,80.7,28.3,66.1,1009.4,0,2
32824,16/08/18 14.00,0.8,116.3,28.3,66,1009.3,0,0.3
32825,16/08/18 14.10,0.6,89,28.3,66,1009.3,0,0.7
32826,16/08/18 14.20,0.9,108.8,28.1,66.5,1009.3,0,0.9
32827,16/08/18 14.30,0.3,8.4,28.1,67.1,1009.2,0,1.4
32828,16/08/18 14.40,0.8,97.1,28,67.2,1009.4,0,0.8
32829,16/08/18 14.50,0.3,33.6,28,67.1,1009.5,0,0.8
32830,16/08/18 15.00,0.1,22.3,27.9,67.3,1009.5,0,1.2
32831,16/08/18 15.10,0.3,41.6,27.9,66.8,1009.6,0,0.6
32832,16/08/18 15.20,0,16.1,28,66.3,1009.5,0,1.1
32833,16/08/18 15.30,0,0,28,67,1009.4,0,0.8
32834,16/08/18 15.40,0,0,27.8,68,1009.5,0,1.2
32835,16/08/18 15.50,0,0,27.7,68.45,1009.55,0,0.9
32836,16/08/18 16.00,0,0,27.6,68.9,1009.6,0,0.6
32837,16/08/18 16.10,0.2,23,27.5,68.9,1009.5,0,0.8
32838,16/08/18 16.20,0.133333333,18.73333333,27.53333333,68.7,1009.5,0,0.866666667
32839,16/08/18 16.30,0.066666667,14.46666667,27.56666667,68.5,1009.5,0,0.933333333
32840,16/08/18 16.40,0,10.2,27.6,68.3,1009.5,0,1
32841,16/08/18 16.50,0,0,27.6,67.6,1009.5,0,1.6
32842,16/08/18 17.00,0,8.6,27.7,66.5,1009.5,0,0.8
32843,16/08/18 17.10,0,0,27.8,65.4,1009.4,0,1.1
32844,16/08/18 17.20,0,0,27.9,64.4,1009.4,0,0.8
32845,16/08/18 17.30,0,0,27.8,64.7,1009.4,0,1.1
32846,16/08/18 17.40,0.6,123.7,27.65,66.7,1009.35,0,1.05
32847,16/08/18 17.50,1.2,247.4,27.5,68.7,1009.3,0,1
32848,16/08/18 18.00,0.9,249.5,27.3,69.6,1009.2,0,1.2
32849,16/08/18 18.10,1.2,254.9,27.3,69.6,1009,0,1.1
32850,16/08/18 18.20,0,0,27.3,69.9,1009.1,0,1.2
32851,16/08/18 18.30,0.1,30.1,27.3,70.2,1009.1,0,0.9
32852,16/08/18 18.40,0.8,95.8,27.3,69,1009.1,0,0.8
32853,16/08/18 18.50,0.9,76.5,27.3,66.3,1009,0,1.5
32854,16/08/18 19.00,0.9,112.2,27.2,64.9,1008.8,0,0.6
32855,16/08/18 19.10,0.8,123.7,27.1,64.7,1009,0,0.4
32856,16/08/18 19.20,0.866666667,120.5,27.03333333,64.8,1008.966667,0,0.633333333
32857,16/08/18 19.30,0.933333333,117.3,26.96666667,64.9,1008.933333,0,0.866666667
32858,16/08/18 19.40,1,114.1,26.9,65,1008.9,0,1.1
32859,16/08/18 19.50,0.4,73.3,26.8,65.4,1008.9,0,0.5
32860,16/08/18 20.00,0.2,30.9,26.7,65.8,1008.9,0,1.8
32861,16/08/18 20.10,0.6,17.5,26.8,65.3,1008.9,0,1.5
32862,16/08/18 20.20,1,130.1,26.8,65.3,1008.9,0,0.6
32863,16/08/18 20.30,0.8,78.3,26.7,65.1,1008.9,0,0.5
32864,16/08/18 20.40,0.65,82.2,26.65,65.1,1008.8,0,0.5
32865,16/08/18 20.50,0.5,86.1,26.6,65.1,1008.7,0,0.5
32866,16/08/18 21.00,0.1,42.5,26.5,66.3,1008.7,0,0.7
32867,16/08/18 21.10,0.2,42.8,26.3,66.7,1008.8,0,1.1
32868,16/08/18 21.20,0.333333333,56.03333333,26.26666667,66.8,1008.8,0,0.866666667
32869,16/08/18 21.30,0.466666667,69.26666667,26.23333333,66.9,1008.8,0,0.633333333
32870,16/08/18 21.40,0.6,82.5,26.2,67,1008.8,0,0.4
32871,16/08/18 21.50,0.2,42.5,26.1,67,1008.8,0,0.8
32872,16/08/18 22.00,0.1,21.25,25.95,67.8,1008.85,0,1.45
32873,16/08/18 22.10,0,0,25.8,68.6,1008.9,0,2.1
32874,16/08/18 22.20,0.06,8.86,25.74,69.08,1009,0,2.18
32875,16/08/18 22.30,0.12,17.72,25.68,69.56,1009.1,0,2.26
32876,16/08/18 22.40,0.18,26.58,25.62,70.04,1009.2,0,2.34
32877,16/08/18 22.50,0.24,35.44,25.56,70.52,1009.3,0,2.42
32878,16/08/18 23.00,0.3,44.3,25.5,71,1009.4,0,2.5
32879,16/08/18 23.10,0.5,74.1,25.4,71.1,1009.5,0,3.7
32880,16/08/18 23.20,0.5,63.1,25.6,69.8,1009.4,0,9.1
32881,16/08/18 23.30,0.7,92.1,25.9,69,1009.5,0,19
32882,16/08/18 23.40,0.5,54.6,26,69.1,1009.6,0,27.6
32883,16/08/18 23.50,0.7,106.3,26.1,68.7,1009.6,0,41.8
32884,17/08/18 00.00,0.3,41.5,26.3,68.5,1009.8,0,52.5
32885,17/08/18 00.10,0.7,91,26.4,68.2,1009.8,0,59
32886,17/08/18 00.20,0.4,76.1,26.6,66.9,1010,0,67.2
32887,17/08/18 00.30,0.9,92.7,26.7,66.5,1009.9,0,77.2
32888,17/08/18 00.40,0.6,89,26.8,65.9,1010,0,91.8
32889,17/08/18 00.50,0.7,92.5,27.2,65.6,1010.2,0,98.6
32890,17/08/18 01.00,1,144.8,27.4,64.2,1010.3,0,110.9
32891,17/08/18 01.10,1,114.3,28,63.1,1010.3,0,186.6
32892,17/08/18 01.20,0.6,42.1,28.4,61.9,1010.2,0,284.3
32893,17/08/18 01.30,0.9,78.6,28.9,61.8,1010.2,0,309.8
32894,17/08/18 01.40,0.3,44.6,29,60.9,1010.4,0,335
32895,17/08/18 01.50,1.3,84,29.1,61.3,1010.2,0,353.6
32896,17/08/18 02.00,0.7,322.7,28.9,61.7,1010.3,0,407.8
32897,17/08/18 02.10,1.2,102.8,29.4,59.6,1010.3,0,323.9
32898,17/08/18 02.20,0,15.4,29.2,58.5,1010.1,0,280.3
32899,17/08/18 02.30,0.8,121.8,29.7,58,1010.1,0,475.4
32900,17/08/18 02.40,0.6,353.7,29.8,57.5,1010,0,486.8
32901,17/08/18 02.50,1.3,117.3,31.1,54,1009.8,0,500.6
32902,17/08/18 03.00,1.1,58.2,30.9,53.8,1009.9,0,521.7
32903,17/08/18 03.10,1.1,291.1,30.5,54.2,1009.8,0,558.7
32904,17/08/18 03.20,1.5,339.1,31.3,55.7,1009.6,0,401.5
32905,17/08/18 03.30,1.5,26.3,30.8,58,1009.6,0,469
32906,17/08/18 03.40,1.1,326.1,31,56.4,1009.3,0,394.3
32907,17/08/18 03.50,1.8,350.6,31,54.7,1009.4,0,630.1
32908,17/08/18 04.00,1.4,346.1,31.4,54.2,1009.4,0,597.8
32909,17/08/18 04.10,0,0,0,0,0,0,0
32910,17/08/18 04.20,1,172.15,15.35,27.65,504.55,0,305.1
32911,17/08/18 04.30,2,344.3,30.7,55.3,1009.1,0,610.2
32912,17/08/18 04.40,1.1,333.7,31.3,54.8,1009,0,619.5
32913,17/08/18 04.50,1.9,324.5,31.3,54.7,1008.8,0,617.6
32914,17/08/18 05.00,1.8,309,31.3,55.3,1008.6,0,614.9
32915,17/08/18 05.10,2,327.9,31.2,56,1008.5,0,619.5
32916,17/08/18 05.20,2.3,14.2,30.8,56.7,1008.3,0,619.6
32917,17/08/18 05.30,2.1,335.1,31.5,54.7,1008.1,0,614
32918,17/08/18 05.40,1.9,342.2,31.3,55.7,1008.1,0,598.5
32919,17/08/18 05.50,2.4,349.5,31.3,56.6,1008.1,0,596.9
32920,17/08/18 06.00,2.2,315,31.2,57.8,1007.9,0,574.8
32921,17/08/18 06.10,2.9,325.5,30.8,58,1007.7,0,567
32922,17/08/18 06.20,3.3,311.2,30.8,59.9,1007.6,0,553.8
32923,17/08/18 06.30,2.5,322.2,30.9,60,1007.3,0,537.3
32924,17/08/18 06.40,2.3,341.7,31,58.7,1007.4,0,515.1
32925,17/08/18 06.50,1.9,349.5,31,57.4,1007.1,0,487.7
32926,17/08/18 07.00,1.8,318,31.4,55.5,1007.1,0,469.1
32927,17/08/18 07.10,1.9,9.2,31.1,54.5,1007.1,0,455.2
32928,17/08/18 07.20,1.7,339.8,30.7,55.3,1006.9,0,444.6
32929,17/08/18 07.30,1.5,6.3,31.1,53.7,1006.8,0,405.8
32930,17/08/18 07.40,1.7,338.5,30.8,54,1006.7,0,371.1
32931,17/08/18 07.50,2.2,356.6,30.6,54.4,1006.6,0,294.6
32932,17/08/18 08.00,1.2,306.3,30.7,54.4,1006.5,0,163.9
32933,17/08/18 08.10,2,16.6,30.1,55.6,1006.5,0,151.3
32934,17/08/18 08.20,1.2,332.8,30.3,55.4,1006.6,0,142.9
32935,17/08/18 08.30,2,18,30.2,55.5,1006.7,0,134.1
32936,17/08/18 08.40,1.6,336.7,30,55.6,1006.6,0,125.1
32937,17/08/18 08.50,1.9,8.6,29.9,56,1006.6,0,122.2
32938,17/08/18 09.00,1.4,18.6,29.8,55.7,1006.6,0,110.5
32939,17/08/18 09.10,1.3,13.2,29.8,56.6,1006.8,0,94.4
32940,17/08/18 09.20,1,322.1,29.8,55.8,1006.9,0,92.4
32941,17/08/18 09.30,2.5,309.2,29.4,56.2,1007,0,79
32942,17/08/18 09.40,1.9,316.8,29.3,56.4,1007,0,74.8
32943,17/08/18 09.50,1.8,354.2,29.3,57,1007.3,0,70.7
32944,17/08/18 10.00,1.3,329,29.1,57.4,1007.3,0,43.2
32945,17/08/18 10.10,0.9,359.1,29,58.4,1007.4,0,27.5
32946,17/08/18 10.20,0.9,326.1,28.9,57.7,1007.5,0,20.7
32947,17/08/18 10.30,0.6,340.1,28.8,58.6,1007.4,0,18
32948,17/08/18 10.40,0.3,352.4,28.8,59.8,1007.5,0,9.4
32949,17/08/18 10.50,1,5.4,28.7,60.3,1007.6,0,3.5
32950,17/08/18 11.00,0.9,351.7,28.7,60.6,1007.7,0,0.9
32951,17/08/18 11.10,0.9,18,28.5,62.3,1008,0,1.4
32952,17/08/18 11.20,0.9,348.6,28.6,61.3,1008,0,1.1
32953,17/08/18 11.30,1,32.4,28.5,62.6,1008.1,0,0.4
32954,17/08/18 11.40,1.15,17.15,28.45,63.25,1008.15,0,0.8
32955,17/08/18 11.50,1.3,1.9,28.4,63.9,1008.2,0,1.2
32956,17/08/18 12.00,0.9,359.3,28.3,64.5,1008.4,0,1.2
32957,17/08/18 12.10,0.7,314.4,28.3,64.7,1008.7,0,0.7
32958,17/08/18 12.20,0.6,19,28.2,65,1008.7,0,1.1
32959,17/08/18 12.30,0.6,338.6,28.1,66,1009,0,0.5
32960,17/08/18 12.40,0.4,8,28.1,66.5,1009,0,1.1
32961,17/08/18 12.50,0.1,356.7,28,66.8,1009.1,0,1.2
32962,17/08/18 13.00,0.1,1.1,27.9,67.3,1009.2,0,0.7
32963,17/08/18 13.10,0.2,2.3,27.7,68.4,1009.3,0,0.9
32964,17/08/18 13.20,0.2,3.6,27.7,68.4,1009.4,0,0.6
32965,17/08/18 13.30,0.6,66.3,27.5,69,1009.4,0,1.3
32966,17/08/18 13.40,0.3,47.4,27.5,68.9,1009.5,0,0.9
32967,17/08/18 13.50,0.6,71.8,27.5,69.2,1009.6,0,0.8
32968,17/08/18 14.00,0.6,59.6,27.4,69.2,1009.7,0,1.3
32969,17/08/18 14.10,0.5,91,27.4,67.9,1009.7,0,0.9
32970,17/08/18 14.20,1,130.5,27.4,67.8,1009.8,0,1.6
32971,17/08/18 14.30,0.9,132.7,27.5,68.4,1009.9,0,1
32972,17/08/18 14.40,0.8,103.9,27.5,68.5,1009.8,0,0.8
32973,17/08/18 14.50,0.6,67.1,27.5,68.8,1010,0,0.6
32974,17/08/18 15.00,0.7,88.6,27.6,68.8,1010.2,0,1
32975,17/08/18 15.10,0.65,76.8,27.55,69.1,1010.15,0,0.65
32976,17/08/18 15.20,0.6,65,27.5,69.4,1010.1,0,0.3
32977,17/08/18 15.30,0.633333333,71.7,27.43333333,69.5,1010.033333,0,0.5
32978,17/08/18 15.40,0.666666667,78.4,27.36666667,69.6,1009.966667,0,0.7
32979,17/08/18 15.50,0.7,85.1,27.3,69.7,1009.9,0,0.9
32980,17/08/18 16.00,0.7,90.45,27.3,69.15,1009.95,0,1.05
32981,17/08/18 16.10,0.7,95.8,27.3,68.6,1010,0,1.2
