waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
10/4/2019 12.00.00,0.0,357.8,26.1,88.1,1007.7,6.0,1.6
10/4/2019 12.10.00,0.0,356.8,26.0,88.5,1007.6,6.0,1.4
10/4/2019 12.20.00,0.0,0.0,25.9,89.1,1007.8,6.0,1.1
10/4/2019 12.30.00,0.0,0.0,25.9,89.2,1007.8,6.0,0.7
10/4/2019 12.40.00,0.0,0.0,25.9,89.1,1008.0,6.0,0.4
10/4/2019 12.50.00,0.0,0.0,25.8,89.1,1008.2,6.0,0.7
10/4/2019 13.00.00,0.0,12.6,25.9,87.9,1008.1,6.0,0.7
10/4/2019 13.10.00,0.5,76.3,26.1,85.7,1008.3,6.0,0.3
10/4/2019 13.20.00,,,,,,,
10/4/2019 13.30.00,0.3,46.2,26.6,82.8,1008.3,6.0,0.2
10/4/2019 13.40.00,0.7,121.4,26.6,83.4,1008.2,6.0,0.2
10/4/2019 13.50.00,0.6,73.8,26.5,84.2,1008.3,6.0,0.2
10/4/2019 14.00.00,0.7,110.7,26.4,85.0,1008.6,6.0,0.1
10/4/2019 14.10.00,0.0,11.6,26.4,85.6,1008.7,6.0,0.2
10/4/2019 14.20.00,0.0,13.6,26.2,86.5,1008.8,6.0,0.3
10/4/2019 14.30.00,0.0,0.0,26.2,86.7,1009.1,6.0,0.5
10/4/2019 14.40.00,0.0,0.0,26.2,87.1,1009.2,6.0,0.3
10/4/2019 14.50.00,0.0,0.0,26.1,87.4,1009.2,6.0,0.2
10/4/2019 15.00.00,0.0,0.0,26.1,88.3,1009.2,6.0,0.2
10/4/2019 15.10.00,0.0,0.0,26.0,89.0,1009.1,6.0,0.1
10/4/2019 15.20.00,0.0,0.0,25.9,89.2,1009.0,6.0,0.1
10/4/2019 15.30.00,0.0,0.0,25.8,89.6,1008.9,6.0,0.2
10/4/2019 15.40.00,0.0,0.0,25.8,89.9,1009.0,6.0,0.2
10/4/2019 15.50.00,0.0,0.0,25.7,89.9,1009.0,6.0,0.2
10/4/2019 16.00.00,0.0,0.0,25.7,90.3,1008.9,6.0,0.1
10/4/2019 16.10.00,1.0,284.0,25.8,89.3,1009.1,6.0,0.2
10/4/2019 16.20.00,0.9,287.1,26.2,86.7,1009.0,6.0,0.1
10/4/2019 16.30.00,0.3,319.7,26.2,86.9,1009.0,6.0,0.2
10/4/2019 16.40.00,0.8,303.6,26.1,86.5,1008.8,6.0,0.2
10/4/2019 16.50.00,1.5,258.9,26.1,86.5,1008.8,6.0,0.1
10/4/2019 17.00.00,0.7,260.0,26.1,86.6,1008.8,0.0,0.1
10/4/2019 17.10.00,0.9,279.3,26.1,86.8,1008.7,0.0,0.1
10/4/2019 17.20.00,0.2,321.8,26.0,87.2,1008.4,0.0,0.1
10/4/2019 17.30.00,0.2,322.2,25.9,87.9,1008.4,0.0,0.1
10/4/2019 17.40.00,0.0,0.0,25.8,88.2,1008.1,0.0,0.2
10/4/2019 17.50.00,0.0,0.0,25.7,89.0,1007.9,0.0,0.2
10/4/2019 18.00.00,,,,,,,
10/4/2019 18.10.00,0.0,0.0,25.5,89.8,1007.5,0.0,0.2
10/4/2019 18.20.00,0.0,0.0,25.4,89.7,1007.6,0.0,0.1
10/4/2019 18.30.00,0.0,0.0,25.4,89.9,1007.7,0.0,0.2
10/4/2019 18.40.00,0.0,0.0,25.3,90.4,1007.7,0.0,0.1
10/4/2019 18.50.00,0.0,0.0,25.2,91.1,1007.6,0.0,0.2
10/4/2019 19.00.00,0.0,0.0,25.1,91.6,1007.7,0.0,0.2
10/4/2019 19.10.00,0.0,0.0,25.1,91.9,1007.6,0.0,0.3
10/4/2019 19.20.00,0.0,0.0,25.1,92.2,1007.6,0.0,0.2
10/4/2019 19.30.00,0.0,0.0,25.0,92.4,1007.6,0.0,0.3
10/4/2019 19.40.00,0.0,0.0,25.0,92.6,1007.7,0.0,0.3
10/4/2019 19.50.00,0.0,0.0,25.0,93.0,1007.6,0.0,0.2
10/4/2019 20.00.00,0.0,0.0,25.0,93.2,1007.8,0.0,0.4
10/4/2019 20.10.00,0.0,0.0,25.0,93.3,1008.0,0.0,0.4
10/4/2019 20.20.00,0.0,0.0,24.9,93.4,1008.0,0.0,0.2
10/4/2019 20.30.00,,,,,,,
10/4/2019 20.40.00,0.0,0.0,24.8,93.8,1008.4,0.0,0.2
10/4/2019 20.50.00,,,,,,,
10/4/2019 21.00.00,0.0,0.0,24.9,93.9,1008.1,0.0,0.3
10/4/2019 21.10.00,,,,,,,
10/4/2019 21.20.00,0.0,0.0,24.8,93.7,1008.3,0.0,0.2
10/4/2019 21.30.00,0.0,0.0,24.8,93.8,1008.2,0.0,0.2
10/4/2019 21.40.00,0.0,0.0,24.7,93.6,1008.2,0.0,0.3
10/4/2019 21.50.00,0.0,0.0,24.8,93.0,1008.5,0.0,0.2
10/4/2019 22.00.00,0.0,0.0,24.9,92.6,1008.3,0.0,0.1
10/4/2019 22.10.00,0.0,0.0,24.8,92.3,1008.3,0.0,0.2
10/4/2019 22.20.00,0.0,0.0,24.9,92.4,1008.5,0.0,0.2
10/4/2019 22.30.00,0.0,0.0,24.9,92.7,1008.6,0.0,0.4
10/4/2019 22.40.00,,,,,,,
10/4/2019 22.50.00,0.0,0.0,24.7,93.3,1008.8,0.0,8.9
10/4/2019 23.00.00,0.0,0.0,24.8,93.5,1009.0,0.0,17.3
10/4/2019 23.10.00,0.0,0.0,25.0,93.2,1009.2,0.0,30.0
10/4/2019 23.20.00,0.0,0.0,25.2,92.1,1009.1,0.0,37.7
10/4/2019 23.30.00,0.3,37.2,25.7,89.4,1009.3,0.0,45.0
10/4/2019 23.40.00,0.6,90.4,26.1,85.6,1009.4,0.0,49.7
10/4/2019 23.50.00,0.5,68.0,26.3,81.9,1009.5,0.0,53.2
10/5/2019 0.00.00,0.6,86.0,26.5,79.7,1009.5,0.0,54.8
10/5/2019 0.10.00,,,,,,,
10/5/2019 0.20.00,0.8,101.1,26.8,78.4,1009.8,0.0,72.1
10/5/2019 0.30.00,0.0,0.0,26.9,78.7,1009.9,0.0,77.5
10/5/2019 0.40.00,0.5,97.2,27.0,78.3,1010.0,0.0,79.9
10/5/2019 0.50.00,1.2,124.3,27.1,78.0,1010.1,0.0,74.0
10/5/2019 1.00.00,0.8,123.9,27.1,76.8,1010.2,0.0,69.9
10/5/2019 1.10.00,1.7,145.2,27.2,75.9,1010.1,0.0,64.4
10/5/2019 1.20.00,1.1,120.8,27.2,76.8,1010.0,0.0,59.5
10/5/2019 1.30.00,0.5,78.1,27.3,75.6,1010.2,0.0,54.3
10/5/2019 1.40.00,0.2,332.8,27.4,76.1,1010.2,0.0,51.0
10/5/2019 1.50.00,0.2,47.6,27.4,76.8,1010.3,0.0,51.9
10/5/2019 2.00.00,0.2,44.9,27.4,77.2,1010.3,0.0,58.9
10/5/2019 2.10.00,0.5,71.3,27.6,77.5,1010.2,0.0,71.0
10/5/2019 2.20.00,0.7,103.3,27.8,76.0,1010.0,0.0,87.7
10/5/2019 2.30.00,0.5,99.9,28.0,74.6,1009.7,0.0,108.0
10/5/2019 2.40.00,,,,,,,
10/5/2019 2.50.00,0.6,194.6,28.9,70.6,1009.7,0.0,218.7
10/5/2019 3.00.00,1.0,264.7,28.9,69.4,1009.5,0.0,314.4
10/5/2019 3.10.00,0.3,355.4,29.4,68.0,1009.7,0.0,386.2
10/5/2019 3.20.00,0.3,340.2,30.2,65.0,1009.5,0.0,454.3
10/5/2019 3.30.00,0.8,267.5,30.2,63.5,1009.3,0.0,401.1
10/5/2019 3.40.00,1.0,261.3,30.2,61.8,1009.2,0.0,506.6
10/5/2019 3.50.00,1.2,323.2,30.7,60.6,1009.0,0.0,598.1
10/5/2019 4.00.00,,,,,,,
10/5/2019 4.10.00,1.0,13.0,31.5,59.9,1009.0,0.0,374.5
10/5/2019 4.20.00,1.2,35.8,31.7,58.6,1008.6,0.0,470.9
10/5/2019 4.30.00,0.5,67.0,31.8,56.7,1008.5,0.0,600.4
10/5/2019 4.40.00,,,,,,,
10/5/2019 4.50.00,1.1,32.0,32.6,54.2,1008.0,0.0,669.3
10/5/2019 5.00.00,1.2,292.7,32.3,54.3,1008.1,0.0,690.0
10/5/2019 5.10.00,0.9,351.9,33.2,54.2,1007.8,0.0,594.7
10/5/2019 5.20.00,1.5,257.4,33.0,52.7,1007.5,0.0,734.9
10/5/2019 5.30.00,0.6,344.1,32.9,53.5,1007.5,0.0,757.9
10/5/2019 5.40.00,0.7,308.3,33.5,51.5,1007.0,0.0,498.7
10/5/2019 5.50.00,1.9,331.8,33.5,53.7,1007.1,0.0,512.5
10/5/2019 6.00.00,3.2,322.5,32.8,54.9,1006.7,0.0,705.2
10/5/2019 6.10.00,2.2,330.0,32.8,57.1,1006.7,0.0,654.0
10/5/2019 6.20.00,2.6,320.9,33.2,55.4,1006.4,0.0,693.8
10/5/2019 6.30.00,2.9,331.0,32.6,57.0,1006.3,0.0,412.5
10/5/2019 6.40.00,3.3,350.0,32.4,58.3,1006.1,0.0,436.8
10/5/2019 6.50.00,2.7,338.0,32.6,59.4,1006.1,0.0,529.1
10/5/2019 7.00.00,2.7,349.7,32.4,58.7,1006.2,0.0,450.4
10/5/2019 7.10.00,3.5,331.8,31.6,60.3,1005.9,0.0,389.7
10/5/2019 7.20.00,2.9,318.0,31.1,63.4,1005.8,0.0,341.2
10/5/2019 7.30.00,2.7,316.5,31.2,63.0,1005.6,0.0,303.6
10/5/2019 7.40.00,3.7,326.1,30.8,63.0,1005.6,0.0,275.9
10/5/2019 7.50.00,2.6,330.2,30.8,63.1,1005.9,0.0,269.9
10/5/2019 8.00.00,2.2,335.9,31.3,61.1,1005.5,0.0,322.0
10/5/2019 8.10.00,,,,,,,
10/5/2019 8.20.00,2.5,315.5,31.6,55.6,1005.5,0.0,285.8
10/5/2019 8.30.00,1.5,310.6,31.7,56.5,1005.7,0.0,277.4
10/5/2019 8.40.00,0.8,303.2,32.0,57.0,1005.5,0.0,230.4
10/5/2019 8.50.00,1.0,299.3,31.8,58.9,1005.6,0.0,261.6
10/5/2019 9.00.00,0.5,330.6,31.9,57.4,1005.6,0.0,218.8
10/5/2019 9.10.00,1.0,332.4,31.6,59.0,1005.6,0.0,175.0
10/5/2019 9.20.00,1.9,345.1,31.4,59.3,1005.7,0.0,125.0
10/5/2019 9.30.00,1.7,350.5,31.1,58.8,1005.6,0.0,102.1
10/5/2019 9.40.00,1.6,337.3,30.7,60.1,1005.7,0.0,73.8
10/5/2019 9.50.00,1.6,305.1,30.6,61.2,1005.9,0.0,51.8
10/5/2019 10.00.00,2.3,312.1,30.4,63.9,1005.9,0.0,36.0
10/5/2019 10.10.00,1.6,317.2,30.1,67.4,1006.0,0.0,24.4
10/5/2019 10.20.00,1.4,297.1,30.0,69.4,1006.1,0.0,16.0
10/5/2019 10.30.00,1.7,298.9,30.0,69.0,1006.3,0.0,9.2
10/5/2019 10.40.00,0.9,0.6,29.9,68.4,1006.6,0.0,2.9
10/5/2019 10.50.00,1.1,315.6,29.8,69.3,1006.8,0.0,0.7
10/5/2019 11.00.00,1.5,288.5,29.9,70.1,1006.8,0.0,0.2
10/5/2019 11.10.00,0.6,314.4,29.7,70.5,1007.0,0.0,0.2
10/5/2019 11.20.00,1.8,284.9,29.6,69.0,1007.2,0.0,0.1
10/5/2019 11.30.00,1.4,308.9,29.4,68.7,1007.5,0.0,0.2
10/5/2019 11.40.00,1.6,301.7,29.0,68.1,1007.7,0.0,0.2
10/5/2019 11.50.00,0.9,340.7,28.6,71.6,1007.7,0.0,1.1
10/5/2019 12.00.00,0.4,349.1,27.9,76.8,1008.0,0.2,1.5
10/5/2019 12.10.00,1.4,249.8,27.8,76.5,1008.3,0.2,1.9
10/5/2019 12.20.00,1.1,285.3,28.1,74.3,1008.5,0.2,1.3
10/5/2019 12.30.00,1.6,235.8,28.1,73.0,1008.9,0.2,0.9
10/5/2019 12.40.00,1.0,289.2,28.1,73.3,1008.8,0.2,0.5
10/5/2019 12.50.00,1.1,277.1,27.9,73.2,1008.9,0.2,1.1
10/5/2019 13.00.00,0.1,335.4,27.7,75.1,1009.2,0.2,0.4
10/5/2019 13.10.00,0.8,275.9,27.8,72.6,1009.3,0.2,0.7
10/5/2019 13.20.00,0.0,10.8,28.0,73.1,1009.5,0.2,0.5
10/5/2019 13.30.00,0.0,16.8,27.9,72.9,1009.7,0.2,0.1
10/5/2019 13.40.00,0.2,334.6,27.9,73.1,1009.6,0.2,0.0
10/5/2019 13.50.00,0.0,0.0,27.9,74.0,1009.5,0.2,0.2
10/5/2019 14.00.00,0.6,73.6,27.7,76.3,1009.8,0.2,0.2
10/5/2019 14.10.00,0.3,53.4,27.7,76.0,1009.8,0.2,0.1
10/5/2019 14.20.00,1.5,126.9,27.8,76.0,1009.6,0.2,0.2
10/5/2019 14.30.00,1.2,138.8,27.5,78.5,1009.9,0.2,0.2
10/5/2019 14.40.00,1.2,136.2,27.3,80.8,1010.0,0.2,0.5
10/5/2019 14.50.00,0.9,96.0,26.9,83.7,1009.9,0.6,1.6
10/5/2019 15.00.00,0.7,90.3,26.5,86.0,1010.0,0.8,1.8
10/5/2019 15.10.00,0.8,82.2,26.2,88.3,1010.0,0.8,1.4
10/5/2019 15.20.00,,,,,,,
10/5/2019 15.30.00,0.7,32.6,26.0,88.2,1009.8,0.8,2.4
10/5/2019 15.40.00,0.7,87.8,26.1,88.9,1009.9,0.8,2.1
10/5/2019 15.50.00,,,,,,,
10/5/2019 16.00.00,0.5,98.8,25.8,89.3,1009.9,0.8,1.3
10/5/2019 16.10.00,0.8,110.0,25.9,89.1,1009.9,0.8,1.5
10/5/2019 16.20.00,0.3,42.3,25.7,89.2,1010.0,1.0,1.0
10/5/2019 16.30.00,0.2,38.9,25.8,88.6,1009.8,1.0,1.5
10/5/2019 16.40.00,0.6,86.7,25.9,88.3,1009.7,1.0,0.7
10/5/2019 16.50.00,0.4,55.7,25.9,88.3,1009.5,1.0,1.6
10/5/2019 17.00.00,0.1,24.2,25.9,88.0,1009.5,0.0,0.8
10/5/2019 17.10.00,0.2,16.8,26.0,87.2,1009.3,0.0,0.9
10/5/2019 17.20.00,0.2,41.5,26.0,87.2,1009.1,0.0,0.9
10/5/2019 17.30.00,0.3,56.5,25.9,87.0,1009.1,0.0,0.6
10/5/2019 17.40.00,0.0,8.6,25.7,87.6,1008.7,0.0,1.2
10/5/2019 17.50.00,0.0,0.0,25.6,88.5,1008.9,0.0,1.0
10/5/2019 18.00.00,0.0,0.0,25.6,89.0,1009.0,0.0,0.7
10/5/2019 18.10.00,0.4,295.9,25.6,89.2,1008.9,0.0,0.4
10/5/2019 18.20.00,1.3,289.4,25.9,87.1,1008.9,0.0,0.6
10/5/2019 18.30.00,1.0,294.6,26.1,85.9,1008.6,0.0,0.5
10/5/2019 18.40.00,0.2,340.7,26.1,86.4,1008.4,0.0,0.5
10/5/2019 18.50.00,0.1,340.2,26.0,87.0,1008.6,0.0,0.8
10/5/2019 19.00.00,,,,,,,
10/5/2019 19.10.00,1.4,288.4,26.0,84.7,1008.6,0.0,0.7
10/5/2019 19.20.00,1.5,263.5,25.8,84.1,1008.6,0.0,0.3
10/5/2019 19.30.00,,,,,,,
10/5/2019 19.40.00,,,,,,,
10/5/2019 19.50.00,,,,,,,
10/5/2019 20.00.00,,,,,,,
10/5/2019 20.10.00,,,,,,,
10/5/2019 20.20.00,,,,,,,
10/5/2019 20.30.00,,,,,,,
10/5/2019 20.40.00,,,,,,,
10/5/2019 20.50.00,1.2,325.0,25.6,85.6,1009.0,0.0,0.3
10/5/2019 21.00.00,,,,,,,
10/5/2019 21.10.00,,,,,,,
10/5/2019 21.20.00,,,,,,,
10/5/2019 21.30.00,,,,,,,
10/5/2019 21.40.00,,,,,,,
10/5/2019 21.50.00,1.3,262.0,25.7,83.5,1009.1,0.0,0.1
10/5/2019 22.00.00,1.4,330.4,25.6,83.7,1009.1,0.0,0.1
10/5/2019 22.10.00,1.0,287.2,25.6,83.4,1009.1,0.0,0.2
10/5/2019 22.20.00,0.8,292.3,25.6,83.5,1009.2,0.0,0.0
10/5/2019 22.30.00,1.0,311.6,25.7,82.2,1009.1,0.0,0.9
10/5/2019 22.40.00,0.8,254.7,25.7,82.0,1009.2,0.0,3.1
10/5/2019 22.50.00,1.4,256.5,25.8,81.8,1009.4,0.0,12.3
10/5/2019 23.00.00,1.7,255.8,25.8,81.4,1009.7,0.0,30.9
10/5/2019 23.10.00,1.1,277.4,25.9,81.3,1009.9,0.0,53.7
10/5/2019 23.20.00,1.7,286.3,26.1,80.8,1009.8,0.0,63.9
10/5/2019 23.30.00,1.1,327.8,26.2,80.4,1010.1,0.0,76.3
10/5/2019 23.40.00,0.7,315.6,26.5,79.0,1010.0,0.0,87.5
10/5/2019 23.50.00,0.7,317.6,26.7,78.1,1010.0,0.0,91.4
10/6/2019 0.00.00,0.9,136.9,26.9,77.6,1010.2,0.0,95.5
10/6/2019 0.10.00,0.7,37.3,27.2,76.7,1010.2,0.0,110.2
10/6/2019 0.20.00,1.2,164.8,27.5,75.0,1010.4,0.0,133.3
10/6/2019 0.30.00,1.7,144.6,27.8,74.0,1010.7,0.0,201.9
10/6/2019 0.40.00,1.1,143.8,28.2,72.7,1010.8,0.0,190.8
10/6/2019 0.50.00,1.2,146.1,28.5,70.9,1010.6,0.0,185.7
10/6/2019 1.00.00,0.7,79.9,28.7,69.4,1010.6,0.0,239.2
10/6/2019 1.10.00,1.6,60.6,29.3,66.4,1010.5,0.0,298.8
10/6/2019 1.20.00,1.5,194.4,29.5,65.8,1010.3,0.0,325.3
10/6/2019 1.30.00,0.8,340.0,29.9,64.0,1010.5,0.0,337.2
10/6/2019 1.40.00,1.7,93.6,30.4,62.1,1010.5,0.0,334.8
10/6/2019 1.50.00,1.7,62.6,30.4,61.2,1010.5,0.0,319.2
10/6/2019 2.00.00,1.9,22.9,30.6,60.3,1010.5,0.0,356.5
10/6/2019 2.10.00,1.9,161.1,30.8,59.5,1010.6,0.0,437.8
10/6/2019 2.20.00,1.7,148.3,31.2,59.0,1010.5,0.0,393.7
10/6/2019 2.30.00,1.4,143.5,31.5,59.0,1010.4,0.0,464.8
10/6/2019 2.40.00,,,,,,,
10/6/2019 2.50.00,,,,,,,
10/6/2019 3.00.00,0.9,63.8,32.3,55.2,1010.5,0.0,362.1
10/6/2019 3.10.00,1.3,58.0,32.4,55.1,1010.2,0.0,367.5
10/6/2019 3.20.00,,,,,,,
10/6/2019 3.30.00,,,,,,,
10/6/2019 3.40.00,1.6,26.8,32.7,55.9,1009.6,0.0,338.1
10/6/2019 3.50.00,1.5,353.9,31.9,60.9,1009.8,0.0,314.1
10/6/2019 4.00.00,1.6,347.1,31.4,64.1,1009.6,0.0,313.2
10/6/2019 4.10.00,1.5,342.0,31.4,65.2,1010.0,0.0,303.5
10/6/2019 4.20.00,1.2,1.2,31.1,65.5,1009.6,0.0,269.4
10/6/2019 4.30.00,0.8,356.4,30.7,67.2,1009.6,0.0,229.6
10/6/2019 4.40.00,1.7,339.7,30.5,68.6,1009.6,0.0,168.6
10/6/2019 4.50.00,1.1,4.6,30.0,69.1,1009.7,0.0,147.5
10/6/2019 5.00.00,2.0,328.6,29.9,69.0,1009.5,0.0,157.7
10/6/2019 5.10.00,1.6,329.4,29.7,69.1,1009.5,0.0,154.0
10/6/2019 5.20.00,1.8,321.0,29.7,69.7,1009.3,0.0,142.7
10/6/2019 5.30.00,,,,,,,
10/6/2019 5.40.00,1.1,346.5,30.1,68.9,1008.8,0.0,196.6
10/6/2019 5.50.00,0.8,21.6,30.2,69.0,1008.6,0.0,194.3
10/6/2019 6.00.00,1.8,325.3,30.0,68.9,1008.6,0.0,193.1
10/6/2019 6.10.00,,,,,,,
10/6/2019 6.20.00,1.1,340.6,30.0,68.9,1008.0,0.0,190.9
10/6/2019 6.30.00,,,,,,,
10/6/2019 6.40.00,,,,,,,
10/6/2019 6.50.00,,,,,,,
10/6/2019 7.00.00,,,,,,,
10/6/2019 7.10.00,,,,,,,
10/6/2019 7.20.00,,,,,,,
10/6/2019 7.30.00,,,,,,,
10/6/2019 7.40.00,,,,,,,
10/6/2019 7.50.00,,,,,,,
10/6/2019 8.00.00,,,,,,,
10/6/2019 8.10.00,,,,,,,
10/6/2019 8.20.00,,,,,,,
10/6/2019 8.30.00,,,,,,,
10/6/2019 8.40.00,,,,,,,
10/6/2019 8.50.00,,,,,,,
10/6/2019 9.00.00,,,,,,,
10/6/2019 9.10.00,,,,,,,
10/6/2019 9.20.00,,,,,,,
10/6/2019 9.30.00,,,,,,,
10/6/2019 9.40.00,,,,,,,
10/6/2019 9.50.00,1.1,307.4,30.2,65.6,1007.7,0.0,44.0
10/6/2019 10.00.00,0.8,332.3,30.1,65.8,1007.9,0.0,37.4
10/6/2019 10.10.00,1.0,303.1,30.1,65.6,1007.9,0.0,31.0
10/6/2019 10.20.00,0.6,305.5,30.0,65.2,1008.1,0.0,20.7
10/6/2019 10.30.00,,,,,,,
10/6/2019 10.40.00,,,,,,,
10/6/2019 10.50.00,,,,,,,
10/6/2019 11.00.00,,,,,,,
10/6/2019 11.10.00,,,,,,,
10/6/2019 11.20.00,,,,,,,
10/6/2019 11.30.00,,,,,,,
10/6/2019 11.40.00,,,,,,,
10/6/2019 11.50.00,,,,,,,
10/6/2019 12.00.00,,,,,,,
10/6/2019 12.10.00,,,,,,,
10/6/2019 12.20.00,,,,,,,
10/6/2019 12.30.00,0.1,12.2,26.7,89.5,1010.1,3.4,4.5
10/6/2019 12.40.00,0.6,90.6,26.5,91.2,1010.3,3.4,4.1
10/6/2019 12.50.00,,,,,,,
10/6/2019 13.00.00,0.0,0.0,26.3,92.5,1010.4,3.4,2.0
10/6/2019 13.10.00,0.0,357.0,26.3,92.9,1010.3,3.4,3.6
10/6/2019 13.20.00,0.0,0.0,26.4,93.5,1010.4,3.4,1.4
10/6/2019 13.30.00,0.0,0.0,26.4,93.8,1010.4,3.4,1.5
10/6/2019 13.40.00,0.0,0.0,26.4,94.0,1010.6,3.4,4.5
10/6/2019 13.50.00,0.6,5.5,26.0,91.8,1010.5,3.4,3.0
10/6/2019 14.00.00,0.6,97.6,26.5,84.2,1010.7,3.4,1.4
10/6/2019 14.10.00,0.1,358.5,26.4,85.1,1010.5,3.4,1.6
10/6/2019 14.20.00,0.0,345.0,26.1,86.7,1010.4,3.4,1.1
10/6/2019 14.30.00,0.0,0.0,26.2,86.4,1010.4,3.4,1.0
10/6/2019 14.40.00,0.2,22.9,26.3,85.8,1010.5,3.4,1.6
10/6/2019 14.50.00,0.3,337.4,26.3,85.0,1010.6,3.4,2.5
10/6/2019 15.00.00,0.6,7.4,26.4,82.9,1010.8,3.4,0.7
10/6/2019 15.10.00,0.6,22.6,26.8,79.7,1010.9,3.4,1.2
10/6/2019 15.20.00,0.6,358.8,26.8,79.3,1010.8,3.4,1.1
10/6/2019 15.30.00,0.5,354.1,26.7,80.1,1010.7,3.4,0.7
10/6/2019 15.40.00,0.2,357.7,26.7,80.0,1010.7,3.4,0.9
10/6/2019 15.50.00,0.2,12.6,26.6,80.7,1010.6,3.4,0.7
10/6/2019 16.00.00,0.0,13.7,26.5,80.7,1010.6,3.4,0.9
10/6/2019 16.10.00,0.2,12.5,26.4,81.4,1010.5,3.4,0.3
10/6/2019 16.20.00,0.0,0.0,26.5,81.7,1010.6,3.4,0.3
10/6/2019 16.30.00,0.0,12.1,26.3,82.6,1010.4,3.4,0.2
10/6/2019 16.40.00,0.0,0.0,26.4,82.1,1010.3,3.4,0.2
10/6/2019 16.50.00,0.1,346.7,26.3,83.0,1010.2,3.4,0.2
10/6/2019 17.00.00,0.7,277.7,26.3,83.1,1010.0,0.0,0.2
10/6/2019 17.10.00,0.7,285.8,26.3,83.2,1010.1,0.0,0.0
10/6/2019 17.20.00,1.0,255.7,26.4,82.8,1010.0,0.0,0.1
10/6/2019 17.30.00,0.1,346.8,26.4,83.5,1009.9,0.0,0.1
10/6/2019 17.40.00,0.0,0.0,26.0,85.0,1009.9,0.0,0.2
10/6/2019 17.50.00,0.0,332.9,25.9,86.4,1009.6,0.0,0.1
10/6/2019 18.00.00,0.1,349.6,25.7,87.1,1009.8,0.0,0.2
10/6/2019 18.10.00,0.0,0.0,25.6,88.2,1009.7,0.0,0.2
10/6/2019 18.20.00,0.0,0.0,25.5,89.1,1009.7,0.0,0.0
10/6/2019 18.30.00,,,,,,,
10/6/2019 18.40.00,0.0,0.0,25.2,90.2,1009.5,0.0,0.2
10/6/2019 18.50.00,0.0,0.0,25.2,90.7,1009.5,0.0,0.3
10/6/2019 19.00.00,0.0,0.0,25.1,91.2,1009.5,0.0,0.2
10/6/2019 19.10.00,0.0,0.0,25.1,91.5,1009.3,0.0,0.3
10/6/2019 19.20.00,0.0,0.0,24.9,91.5,1009.1,0.0,0.2
10/6/2019 19.30.00,,,,,,,
10/6/2019 19.40.00,0.0,0.0,24.9,91.8,1009.2,0.0,0.2
10/6/2019 19.50.00,0.0,0.0,24.9,92.1,1009.2,0.0,0.4
10/6/2019 20.00.00,0.0,0.0,24.9,92.2,1009.0,0.0,0.2
10/6/2019 20.10.00,0.1,336.9,25.0,91.4,1009.1,0.0,0.4
10/6/2019 20.20.00,0.0,0.0,25.1,91.0,1009.2,0.0,0.3
10/6/2019 20.30.00,0.0,0.0,25.1,91.0,1009.1,0.0,0.2
10/6/2019 20.40.00,0.0,347.7,25.0,90.9,1009.0,0.0,0.1
10/6/2019 20.50.00,0.7,270.4,25.2,89.8,1009.0,0.0,0.2
10/6/2019 21.00.00,0.0,0.0,25.4,88.8,1008.7,0.0,0.2
10/6/2019 21.10.00,0.0,0.0,25.3,89.5,1009.0,0.0,0.2
10/6/2019 21.20.00,0.0,0.0,25.1,90.2,1009.0,0.0,0.2
10/6/2019 21.30.00,0.0,0.0,25.0,90.8,1009.0,0.0,0.2
10/6/2019 21.40.00,0.2,338.5,25.0,90.3,1009.0,0.0,0.3
10/6/2019 21.50.00,0.0,346.7,25.1,89.8,1009.2,0.0,0.3
10/6/2019 22.00.00,0.4,316.8,25.1,88.5,1009.4,0.0,0.1
10/6/2019 22.10.00,0.6,276.9,25.4,86.5,1009.7,0.0,0.1
10/6/2019 22.20.00,0.3,313.9,25.6,86.4,1009.5,0.0,0.3
10/6/2019 22.30.00,,,,,,,
10/6/2019 22.40.00,0.0,0.0,25.4,87.7,1009.6,0.0,1.0
10/6/2019 22.50.00,,,,,,,
10/6/2019 23.00.00,0.1,325.8,25.4,87.9,1009.8,0.0,18.3
10/6/2019 23.10.00,,,,,,,
10/6/2019 23.20.00,0.0,349.0,25.9,86.2,1009.8,0.0,51.5
10/6/2019 23.30.00,0.2,26.8,26.2,85.2,1009.7,0.0,61.8
10/6/2019 23.40.00,0.2,57.7,26.5,83.5,1009.7,0.0,67.9
10/6/2019 23.50.00,0.4,68.7,26.9,82.1,1009.7,0.0,73.0
10/7/2019 0.00.00,0.3,47.6,27.4,79.5,1009.7,0.0,73.1
10/7/2019 0.10.00,0.3,320.6,27.8,77.4,1009.8,0.0,77.3
10/7/2019 0.20.00,1.0,261.1,28.0,74.2,1009.9,0.0,86.3
10/7/2019 0.30.00,0.4,331.9,28.4,74.1,1010.0,0.0,123.8
10/7/2019 0.40.00,0.4,320.8,28.6,72.7,1010.3,0.0,169.4
10/7/2019 0.50.00,0.2,321.5,29.0,71.1,1010.4,0.0,312.1
10/7/2019 1.00.00,0.8,296.1,29.5,69.1,1010.3,0.0,376.2
10/7/2019 1.10.00,0.4,289.4,29.8,67.2,1010.6,0.0,406.8
10/7/2019 1.20.00,0.5,311.2,30.1,65.6,1010.4,0.0,391.9
